pais,tipo_inmueble,dormitorios,ventanas,habitantes_mayores,habitantes_menores,aire_acondicionado,calefaccion_electrica,agua_caliente_electrica,secarropas_electrico,horno_electrico,refrigerador,freezer,tv,tv_frecuencia,lavado_frecuencia,cantidad_equipos,uso_horario_pico,horas_alto_consumo,tarifa_kwh,consumo_kwh
CO,Casa,3,7,3,0,0,1,0,0,1,1,0,1,27.025750118764506,3.4703119863471446,4,1,3.3,820.0,331.6
AR,Departamento,2,4,1,2,0,0,0,0,0,1,0,2,16.966669166943493,2.378538088416074,3,0,0.0,85.0,122.0
UY,Casa,3,8,3,0,0,0,1,0,1,1,1,2,25.847065193942214,4.894887800351691,6,0,4.0,8.5,425.1
VE,Casa,2,5,1,0,0,0,0,0,1,1,0,2,10.57473995094764,0.7553490993337961,4,0,0.0,0.01,109.7
PE,Casa,1,5,2,0,0,0,1,0,1,1,0,2,35.18595740383442,3.381919693322827,5,0,4.0,0.62,351.9
SV,Casa,3,6,4,1,0,0,0,0,0,1,1,2,20.012486525569805,1.7162803609970805,4,0,0.0,0.19,241.4
JM,Casa,1,7,1,0,1,1,0,0,0,1,1,3,26.58635250444059,1.9866071945887012,7,0,7.7,0.35,423.0
PA,Departamento,1,3,4,0,0,1,1,0,1,1,0,1,17.456672799583,0.9378070839914274,5,1,7.3,0.17,526.7
NI,Casa,1,2,3,0,1,0,0,0,0,1,0,1,17.499519851099414,1.685522429178522,3,1,4.4,7.5,260.8
SV,Casa,4,9,3,0,1,0,0,0,0,1,0,3,7.672178716478474,0.5287442563233569,5,1,4.4,0.19,259.6
EC,Departamento,2,10,1,3,1,0,0,0,0,1,0,3,21.27386551113911,2.8673217661539443,5,1,4.4,0.1,271.9
BO,Casa,5,13,3,2,1,1,1,1,1,1,0,2,19.482145869170292,1.7971851512549764,8,1,11.7,0.6,699.7
PA,Departamento,1,2,4,0,0,0,0,0,1,1,0,1,32.74723798013488,2.7950780877336836,3,0,0.0,0.17,212.7
VE,Casa,2,5,2,1,0,0,1,0,1,1,0,1,22.96155063309527,0.24005804045832946,4,0,4.0,0.01,332.6
MX,Casa,3,8,1,2,0,0,0,0,0,1,1,2,16.438227364794255,6.1107871838483465,4,0,0.0,1.2,182.2
AR,Casa,3,7,1,2,0,0,1,1,0,1,0,1,33.775719096898854,2.924049691319614,4,0,4.0,85.0,343.6
GT,Casa,3,5,3,2,0,1,0,1,0,1,1,3,26.670602949202646,2.0650123530410998,7,1,3.3,1.7,434.2
US,Casa móvil,0,1,2,0,0,1,0,0,0,1,1,1,33.71824949958453,0.2764672581079828,4,1,3.3,0.16,305.4
PY,Departamento,4,12,3,0,1,0,0,1,0,1,0,1,15.671151494090234,2.0908693352740224,4,1,4.4,185.0,301.8
DO,Departamento,2,7,3,2,0,0,0,1,1,1,1,2,20.97383280256932,4.40102315508795,6,0,0.0,12.5,308.9
MX,Casa,3,7,1,0,0,0,1,1,0,1,0,1,27.113384558342865,2.6729001561192804,4,0,4.0,1.2,309.8
EC,Casa,4,10,4,0,0,0,0,0,0,1,0,1,19.821741146421175,1.68791895755275,2,0,0.0,0.1,172.4
PA,Casa,4,7,2,2,0,0,1,0,1,1,0,1,26.706996115097454,2.7279008942809058,4,0,4.0,0.17,359.8
NI,Casa,3,8,2,1,0,0,1,0,1,1,0,1,19.53090571899699,1.0960309258656895,4,0,4.0,7.5,334.8
CO,Casa pareada,1,1,1,0,1,0,0,0,0,1,0,1,30.83071410524127,2.416332426631524,3,0,4.4,820.0,209.6
HT,Departamento,3,10,2,0,1,1,1,0,1,1,0,1,18.294509271423465,4.941581125662575,6,1,11.7,0.14,603.6
BR,Departamento,2,8,2,2,0,0,1,1,0,1,0,1,28.34202324830207,2.494171999158118,4,0,4.0,0.75,369.5
JM,Casa,1,1,1,0,1,0,0,0,0,1,0,1,14.61590473503718,3.950858656258268,3,0,4.4,0.35,209.2
PR,Casa,3,10,3,1,0,0,1,0,0,1,0,2,21.47526005127328,0.12422253570125763,4,0,4.0,0.22,341.2
ES,Departamento,3,12,1,2,1,0,1,0,0,1,0,2,13.300439428917143,2.918597007800205,5,1,8.4,0.27,420.6
EC,Casa pareada,1,4,1,0,0,0,1,0,1,1,0,2,21.53344805181074,3.4970432521144694,5,0,4.0,0.1,310.8
UY,Casa,1,4,5,0,0,1,0,1,1,0,0,2,37.48175382348123,3.3520644199680443,5,1,3.3,8.5,416.3
US,Departamento,2,6,3,1,1,0,0,0,0,1,0,2,21.017483986160098,3.8709127215336165,4,1,4.4,0.16,296.2
HT,Casa,3,5,1,0,0,0,0,0,1,1,0,3,30.221281683193588,5.630983361635848,5,0,0.0,0.14,160.8
VE,Casa,3,5,2,1,0,0,1,0,0,1,1,2,6.779797650216858,2.746101027233681,5,0,4.0,0.01,354.6
AR,Casa,3,8,3,1,0,0,1,0,0,1,0,3,43.76999267016792,1.7860257595982865,5,0,4.0,85.0,386.5
GT,Casa,3,8,4,1,1,0,0,0,0,1,1,4,11.100977871128732,1.3530846818015667,7,1,4.4,1.7,362.6
MX,Casa,5,12,1,1,1,0,1,0,1,1,0,4,19.76695445667864,3.119189108330007,8,1,8.4,1.2,460.3
SV,Casa pareada,3,7,2,1,0,0,0,0,1,1,0,2,16.63447540650408,7.091651839295088,4,0,0.0,0.19,186.7
PR,Casa pareada,2,6,5,0,0,1,1,1,0,1,0,3,19.99289125658126,4.106372414730465,7,1,7.3,0.22,599.8
MX,Departamento,2,6,1,0,0,0,0,0,0,1,0,1,11.224287633121225,1.4334900901122345,2,0,0.0,1.2,77.6
SV,Casa,2,5,1,0,0,0,0,0,0,1,0,1,6.302121514480252,2.825251796670185,2,0,0.0,0.19,81.5
PY,Casa pareada,2,6,1,1,0,0,0,1,0,1,1,2,25.784603620133552,0.9518155830554313,5,0,0.0,185.0,193.1
NI,Casa,1,3,2,0,0,0,0,1,0,1,0,1,22.187513324192647,4.920931806599933,3,0,0.0,7.5,167.3
CL,Casa,4,10,6,3,0,0,0,1,1,1,0,2,21.385558580459715,3.4628927514147754,5,0,0.0,150.0,365.6
PA,Casa,3,9,1,0,0,1,0,0,0,1,0,1,19.485878462601917,4.317838206016447,3,0,3.3,0.17,242.0
CU,Casa pareada,2,6,2,1,0,0,1,0,1,1,1,2,13.27181792457155,1.8042747860951627,6,0,4.0,0.09,386.2
CR,Departamento,2,4,1,1,1,1,1,0,1,1,0,1,31.368664366437354,3.5231460203891913,6,1,11.7,145.0,588.1
US,Departamento,2,7,1,0,0,1,0,0,1,1,0,1,0.0,1.781011722038531,4,0,3.3,0.16,252.2
PE,Departamento,3,8,1,2,0,0,1,0,0,1,0,2,29.141389719288128,3.8716817527694363,4,0,4.0,0.62,318.8
UY,Departamento,4,10,6,1,1,1,0,1,1,1,0,2,14.385476354719984,0.7557548795893854,7,1,7.7,8.5,585.9
PE,Casa,4,8,6,4,0,0,0,0,0,1,0,3,26.476647741314892,5.059841960899347,4,0,0.0,0.62,333.6
HT,Departamento,3,11,2,1,0,1,1,0,0,1,0,1,12.46996184210164,2.014359134418791,4,1,7.3,0.14,454.1
GT,Departamento,3,5,2,2,0,0,0,0,0,1,0,1,12.782648038610127,3.198391164009436,2,0,0.0,1.7,145.8
CL,Casa pareada,3,4,2,1,1,0,0,0,0,1,0,1,9.185409297887055,2.4494779508063447,3,1,4.4,150.0,245.5
AR,Casa,2,5,3,0,0,0,1,0,0,1,1,2,23.222072636981807,2.85933111697761,5,0,4.0,85.0,384.0
AR,Casa pareada,4,9,3,2,1,0,1,0,0,1,0,3,15.241945135515877,4.722137908946369,6,1,8.4,85.0,497.2
PR,Casa,2,7,2,0,0,0,0,0,0,1,0,2,7.217127789097972,4.888249279012393,3,0,0.0,0.22,124.5
JM,Departamento,1,5,1,0,0,1,0,0,1,1,1,2,22.660848122274103,2.1085533315021427,6,0,3.3,0.35,318.9
US,Casa,4,11,4,0,0,0,0,0,0,1,1,1,8.605792508872925,4.327660196717226,3,0,0.0,0.16,223.6
CL,Casa,3,4,6,1,1,0,1,0,0,1,0,3,17.82951998822951,0.8165071535297965,6,1,8.4,150.0,558.7
HN,Casa,1,1,2,0,0,0,0,0,0,1,0,2,27.15790589550723,5.24548574553708,3,0,0.0,3.5,143.0
EC,Casa,0,1,1,0,1,1,0,1,1,1,0,3,11.279701709920204,1.8008533254624761,8,0,7.7,0.1,428.3
PE,Casa,4,10,5,1,0,1,0,0,1,1,0,2,2.520901835879748,6.082097029512591,5,1,3.3,0.62,409.2
CO,Departamento,3,10,2,0,0,0,0,1,0,1,0,2,25.88830070986593,1.0025704938511248,4,0,0.0,820.0,163.8
MX,Casa,5,13,4,1,0,1,1,1,0,1,0,4,7.61227769636638,2.613795587136117,8,1,7.3,1.2,566.6
PR,Casa,3,8,1,1,0,0,0,1,0,1,0,1,27.070530999820836,3.8200334680419603,3,0,0.0,0.22,149.7
MX,Departamento,3,10,2,1,0,1,0,0,1,1,0,2,5.5133026566647825,1.1081968441754237,5,1,3.3,1.2,300.5
MX,Casa,2,5,2,0,0,0,0,0,0,1,0,2,6.36852869508353,3.6013336216240166,3,0,0.0,1.2,118.3
CL,Casa pareada,4,10,6,2,0,0,0,0,1,1,1,3,26.58058080756745,0.9809932843237004,6,0,0.0,150.0,360.9
US,Casa pareada,3,7,3,2,0,0,1,0,1,1,0,2,0.0,3.1098902675304867,5,0,4.0,0.16,379.4
JM,Casa,3,8,3,0,1,0,0,1,0,1,1,3,18.969172174985047,3.2024590154509958,7,1,4.4,0.35,370.1
PR,Casa,4,8,2,3,1,0,1,0,1,1,0,3,8.518467223268036,3.379487882996819,7,1,8.4,0.22,498.0
JM,Departamento,3,9,2,1,0,1,0,1,0,1,1,2,16.977836138731114,2.4752884966410043,6,1,3.3,0.35,370.7
AR,Departamento,2,6,1,1,1,0,0,1,0,1,0,2,3.207849092105157,3.6795868998592547,5,1,4.4,85.0,260.4
VE,Casa,2,7,3,1,0,1,0,0,0,1,1,0,0.0,2.7763621814816477,3,1,3.3,0.01,346.0
AR,Departamento,2,6,2,1,1,0,1,0,1,1,0,3,14.042185878744661,1.8752358303151742,7,1,8.4,85.0,468.6
ES,Otro,4,5,3,0,1,1,1,0,0,1,0,2,8.447931355917405,1.473163024542667,6,1,11.7,0.27,588.8
NI,Departamento,2,8,2,0,0,1,0,0,0,1,1,3,15.904781979882557,2.9724653050664505,6,1,3.3,7.5,324.3
DO,Otro,4,8,4,1,0,1,0,1,1,1,1,2,30.980614757459353,0.0,7,1,3.3,12.5,462.0
PY,Casa pareada,2,5,1,1,0,1,0,0,0,1,0,2,8.977853982086462,2.846174672449965,4,1,3.3,185.0,250.8
NI,Departamento,3,9,4,0,0,0,1,0,0,1,0,3,18.061332877068644,0.0,5,0,4.0,7.5,361.1
MX,Departamento,5,10,5,4,1,0,0,0,0,1,0,4,21.91939217981281,1.9195091721272353,6,1,4.4,1.2,413.7
DO,Casa,2,6,1,0,1,0,1,0,0,1,0,2,19.750883799325763,4.27261954454244,5,0,8.4,12.5,401.9
UY,Departamento,4,11,4,1,0,0,0,1,0,1,0,1,20.834706305470537,3.7300924690700197,3,0,0.0,8.5,236.6
MX,Casa,1,1,3,0,1,0,1,1,1,1,0,2,0.0,2.8111958953860117,7,1,8.4,1.2,507.6
PY,Departamento,1,2,3,0,0,0,0,0,0,1,1,3,31.816503230464807,0.6984408481926367,5,0,0.0,185.0,216.3
PE,Casa,1,1,1,0,1,0,1,1,1,1,0,1,9.984870526339622,4.420429650359123,6,0,8.4,0.62,459.4
CU,Casa,1,4,2,0,0,0,1,0,0,1,0,1,4.97820956789521,2.753159421017768,3,0,4.0,0.09,290.6
PY,Casa,4,13,5,1,1,0,0,0,0,1,0,1,25.33869239319022,1.9668783656005815,3,1,4.4,185.0,340.3
BO,Departamento,3,6,1,2,0,0,1,0,1,1,1,2,39.35787059812025,3.559934401153606,6,0,4.0,0.6,400.8
MX,Casa,1,2,2,0,0,0,0,0,1,1,0,2,20.846999416792922,3.9879257536525805,4,0,0.0,1.2,162.3
BR,Casa,5,7,1,2,0,1,0,0,1,1,0,0,0.0,4.207904639908499,3,1,3.3,0.75,292.6
GT,Departamento,2,6,4,0,0,1,1,0,1,1,0,1,31.912317729374315,5.6521843895768304,5,1,7.3,1.7,553.1
EC,Otro,3,12,3,2,0,0,1,0,0,1,0,1,23.315666343573586,3.518426177495999,3,0,4.0,0.1,361.7
JM,Departamento,2,5,2,2,0,0,0,0,1,1,0,1,27.713329294051153,1.2885285862015174,3,0,0.0,0.35,174.1
NI,Casa pareada,4,9,4,0,0,0,0,0,0,1,0,3,10.774631433035795,3.8386586269075105,4,0,0.0,7.5,188.3
BR,Casa,3,6,3,1,0,0,1,1,0,1,0,2,27.830481965571856,7.962088987782175,5,0,4.0,0.75,416.1
CR,Casa,3,11,5,1,0,0,0,0,0,1,0,4,20.983784233642247,3.1862754368213997,5,0,0.0,145.0,253.2
CU,Otro,2,8,4,0,0,0,0,0,0,1,1,2,0.0,3.917204342231263,4,0,0.0,0.09,217.4
PA,Casa pareada,0,1,1,0,0,0,0,0,0,1,1,2,27.161102323653555,1.8222678521129398,4,0,0.0,0.17,142.9
CU,Casa,2,5,2,0,0,1,1,0,0,1,0,3,35.301814051454,1.3829341802117567,6,1,7.3,0.09,477.5
UY,Casa,3,4,2,0,0,0,0,0,0,1,0,1,16.253348546196822,1.55270052190655,2,0,0.0,8.5,110.3
BO,Casa,2,5,1,0,0,1,0,0,0,1,0,3,5.159571978204889,4.317485178946814,5,0,3.3,0.6,241.7
HN,Casa,5,14,5,2,0,0,0,0,0,1,0,3,26.083481134868848,4.412590114616709,4,0,0.0,3.5,270.3
HT,Casa pareada,5,11,3,1,0,0,0,0,1,1,1,1,13.86039052461738,4.413916948056045,4,0,0.0,0.14,241.2
DO,Casa,3,7,3,0,0,0,1,0,1,1,1,4,23.80895023736381,1.4646134092930159,8,0,4.0,12.5,430.3
HN,Departamento,1,3,1,0,0,1,0,0,1,1,1,4,9.247304637387128,3.815808901896621,8,0,3.3,3.5,324.1
AR,Casa,3,7,2,2,1,0,0,1,0,1,0,1,19.427114535192825,3.3678970447880348,4,1,4.4,85.0,308.9
PE,Departamento,3,8,3,0,1,1,0,1,1,1,0,3,17.398014261515304,3.1721114842008333,8,1,7.7,0.62,501.9
VE,Departamento,3,7,1,0,1,0,0,0,0,1,1,3,9.351634875027257,3.842905253581536,6,0,4.4,0.01,260.6
BO,Casa pareada,1,8,1,0,0,0,0,0,1,1,0,2,15.86721388209169,4.035367726041702,4,0,0.0,0.6,128.3
GT,Casa,2,5,3,0,0,0,0,0,0,1,0,1,32.195535595848135,0.5124844584666235,2,0,0.0,1.7,142.6
PY,Departamento,1,2,1,0,0,0,1,1,0,1,0,2,31.486607170966344,2.5592993668189727,5,0,4.0,185.0,325.2
GT,Departamento,1,3,1,0,0,0,0,0,0,1,0,2,37.86879980169445,5.2100558131514525,3,0,0.0,1.7,121.9
VE,Departamento,3,6,4,0,1,0,1,1,1,1,0,3,0.0,2.87694213908293,8,1,8.4,0.01,537.9
VE,Casa,4,12,3,2,0,0,0,1,1,1,0,2,29.899256207620255,0.96695505548829,5,0,0.0,0.01,257.1
PE,Casa,2,2,3,1,1,1,1,1,0,1,0,3,31.8051964102,5.219896229731692,8,1,11.7,0.62,694.0
ES,Casa,5,15,3,0,0,0,1,0,0,1,0,2,4.930800423957294,4.848875003189887,4,0,4.0,0.27,332.4
AR,Departamento,3,7,3,0,0,0,0,0,0,1,0,2,30.209480375208756,2.8868342832197804,3,0,0.0,85.0,165.4
VE,Casa,4,14,4,3,1,0,0,0,0,1,0,2,36.93759213265726,2.3704327953655144,4,1,4.4,0.01,363.3
PR,Casa,3,9,1,0,1,0,0,0,0,1,0,2,11.839362426973258,5.754783442620174,4,0,4.4,0.22,221.5
HN,Casa pareada,2,6,3,0,0,0,0,0,1,1,0,2,16.23233914512781,4.7455759822804735,4,0,0.0,3.5,191.6
US,Casa,1,3,3,0,1,0,1,1,0,1,1,0,0.0,4.067852321898928,5,1,8.4,0.16,527.5
BR,Departamento,4,9,8,1,0,0,0,1,0,1,1,2,26.215263867946323,3.589392183426138,5,0,0.0,0.75,414.8
EC,Departamento,4,9,3,3,0,1,1,0,0,1,0,1,25.05687689759963,1.7831669595695603,4,1,7.3,0.1,518.5
SV,Casa,3,7,4,2,0,0,1,0,1,1,0,1,32.142591874421754,2.780459899976372,4,0,4.0,0.19,422.4
PA,Casa pareada,4,9,4,2,0,0,0,0,0,1,0,2,21.529242677673242,1.160179262119019,3,0,0.0,0.17,210.7
GT,Casa,3,7,3,0,0,0,1,1,0,1,0,2,14.435835995357069,2.8715137770704193,5,0,4.0,1.7,372.1
BR,Casa,1,5,1,0,0,0,1,0,1,1,0,1,14.075059362629645,3.700454098080309,4,0,4.0,0.75,298.6
PE,Casa,2,3,1,0,1,1,0,1,0,1,1,3,7.78878221830044,1.6578518705732594,8,0,7.7,0.62,437.8
ES,Departamento,5,11,10,4,1,0,0,0,1,1,1,2,21.668717184146235,5.690097226617221,6,1,4.4,0.27,634.3
BO,Casa,2,9,3,0,0,0,0,0,1,1,0,3,22.299067263660017,2.534612309044488,5,0,0.0,0.6,197.5
PA,Departamento,2,8,2,0,1,0,1,0,1,1,0,4,24.463042336647927,6.303684190498004,8,1,8.4,0.17,496.9
BR,Casa,2,4,2,0,0,0,0,0,1,1,1,2,33.06818899463961,3.3378467326157315,5,0,0.0,0.75,214.5
HN,Departamento,3,6,4,0,1,0,0,0,1,1,0,1,25.00313999872518,3.212646866534566,4,1,4.4,3.5,330.6
MX,Casa,2,5,3,0,0,0,0,0,0,1,0,3,32.262155455555344,2.5089000964438117,4,0,0.0,1.2,180.0
SV,Casa,2,3,2,1,0,1,0,0,0,1,0,2,21.819709134283336,5.28208469599615,4,1,3.3,0.19,302.1
AR,Casa,4,9,3,0,0,0,0,1,1,1,0,2,15.121260522420375,1.324761899132017,5,0,0.0,85.0,216.1
VE,Casa,3,6,2,2,0,0,1,0,0,1,0,2,20.48516811815238,3.7312839647088056,4,0,4.0,0.01,340.8
HN,Casa,1,3,1,0,0,1,1,0,1,1,0,1,21.081507879641567,2.89755592118481,5,0,7.3,3.5,446.7
PY,Casa,5,10,4,2,0,0,0,0,0,1,0,3,5.972070262656393,2.7692533578574876,4,0,0.0,185.0,207.6
EC,Departamento,2,4,2,0,0,0,0,0,1,1,0,3,7.830022972856295,0.8897845391742139,5,0,0.0,0.1,142.0
CL,Casa,3,8,3,0,1,0,1,0,0,1,0,3,11.777948293450372,3.0232600546279644,6,1,8.4,150.0,455.5
HN,Casa,3,10,3,0,0,0,1,0,0,1,0,3,18.32788109280706,4.324675461633747,5,0,4.0,3.5,350.0
MX,Casa,3,4,3,1,1,0,1,0,0,1,0,3,16.79793490313996,0.6747729067261741,6,1,8.4,1.2,466.8
PY,Casa pareada,2,7,1,0,0,0,0,1,1,1,0,1,12.01299763625008,2.307610422394599,4,0,0.0,185.0,151.9
EC,Casa,4,7,2,2,0,0,1,0,1,1,1,1,24.487746691580533,2.4176842205592517,5,0,4.0,0.1,402.2
CL,Casa,3,6,1,0,1,1,0,1,1,1,0,2,26.95009591892189,3.6347834038672238,7,0,7.7,150.0,443.9
PA,Casa,1,6,4,0,0,0,0,0,1,1,1,2,12.68461840869424,3.1161744755813614,5,0,0.0,0.17,256.3
PA,Departamento,3,8,2,2,0,0,0,0,1,1,0,1,19.894379676912212,3.4478892035277924,3,0,0.0,0.17,180.0
CL,Casa,2,4,2,0,0,0,1,0,0,1,0,2,19.19687661486006,1.6569546912393003,4,0,4.0,150.0,300.8
PY,Casa pareada,0,3,1,0,0,0,0,1,1,1,1,3,14.870338436251027,1.444358944891896,7,0,0.0,185.0,208.1
EC,Departamento,4,10,4,1,0,0,1,0,1,1,0,3,11.162372497174008,2.267524171249311,6,0,4.0,0.1,407.2
CR,Departamento,1,3,1,0,0,0,0,1,0,1,0,2,29.376003913213484,0.0,4,0,0.0,145.0,132.4
NI,Departamento,3,8,5,3,1,0,0,0,0,0,0,3,10.561468776550413,2.5660325308217287,4,1,4.4,7.5,341.0
BO,Otro,2,7,3,0,0,0,1,1,0,1,0,3,37.4373937927606,3.5630128358807633,6,0,4.0,0.6,411.1
HN,Departamento,2,3,3,0,0,0,1,1,0,1,0,2,25.622358084801366,1.9665030353640465,5,0,4.0,3.5,377.7
EC,Casa,0,2,1,0,0,0,0,0,1,1,0,4,15.381819367598377,0.565413953649867,6,0,0.0,0.1,127.5
VE,Casa,3,5,1,1,0,0,0,0,1,1,1,2,21.150552718097597,3.320878056830009,5,0,0.0,0.01,189.3
PY,Casa,2,1,4,0,0,0,0,1,1,1,0,2,23.451943068361665,2.9501545144412855,5,0,0.0,185.0,260.1
HN,Casa,3,6,1,0,0,0,0,0,0,1,0,1,26.959826766476425,4.086626875285518,2,0,0.0,3.5,95.7
PY,Casa,4,10,3,0,0,0,0,0,1,1,0,2,12.53108534192152,0.0,4,0,0.0,185.0,168.2
ES,Casa,2,6,2,0,1,0,1,0,1,0,0,1,43.88931859469875,4.1502470208745335,4,1,8.4,0.27,426.6
ES,Otro,3,3,1,1,1,1,0,0,0,1,0,2,11.987646019451057,4.166474849935884,5,1,7.7,0.27,378.4
AR,Casa,3,6,1,1,0,1,0,1,1,1,0,1,22.092524872914485,3.955046537149429,5,1,3.3,85.0,326.7
AR,Casa,2,5,4,0,0,0,1,0,0,1,0,1,0.10429030854250598,4.374756008545967,3,0,4.0,85.0,355.5
CR,Casa,2,8,3,1,0,0,0,0,1,1,0,1,20.637346160769926,2.9438254758540507,3,0,0.0,145.0,193.2
CR,Casa,4,9,1,0,0,0,1,1,1,0,0,1,0.0,5.3369791465656995,4,0,4.0,145.0,303.0
GT,Departamento,3,11,1,1,0,0,0,0,0,1,0,2,22.347610393061423,3.9707080726961452,3,0,0.0,1.7,118.4
DO,Casa,5,12,6,1,0,1,0,0,0,1,0,2,23.14554621041382,3.3597422313455576,4,1,3.3,12.5,415.0
MX,Casa,3,6,1,1,0,0,0,0,0,1,0,3,33.91017836284979,3.805843805189301,4,0,0.0,1.2,142.6
CO,Casa,2,8,2,0,1,0,0,0,1,1,0,1,11.015475744724053,1.1656724637806262,4,1,4.4,820.0,255.9
NI,Departamento,2,4,1,0,0,1,0,0,0,1,0,1,24.859925801616995,4.6369305693935186,3,0,3.3,7.5,245.6
UY,Departamento,2,6,2,0,0,0,0,0,0,1,0,2,14.401438193984717,1.2268303892840309,3,0,0.0,8.5,114.9
HT,Otro,1,6,1,0,0,1,1,0,1,1,0,1,18.250262847169907,4.296424871044655,5,0,7.3,0.14,451.5
GT,Departamento,4,14,3,0,0,0,1,1,0,1,0,3,39.519927956145246,3.0690104392541158,6,0,4.0,1.7,411.7
DO,Casa,2,5,3,1,0,0,1,0,0,1,0,1,12.360227753533838,3.1188630423606885,3,0,4.0,12.5,340.3
NI,Casa móvil,3,7,1,3,0,0,0,0,0,1,0,1,20.61860172383876,5.487929357482313,2,0,0.0,7.5,144.0
SV,Casa,2,3,4,0,0,1,0,0,0,1,0,1,16.711532004179848,4.155330023923817,3,1,3.3,0.19,330.1
CU,Departamento,4,9,2,2,0,1,1,1,0,1,0,2,17.962803700515718,3.3021237251310955,6,1,7.3,0.09,525.4
CU,Casa,4,11,1,1,1,1,1,0,1,1,1,2,20.285722139760466,2.626613787520158,8,1,11.7,0.09,633.5
BR,Otro,2,8,4,0,0,0,0,0,1,1,0,3,14.31766734401667,2.9745442436095146,5,0,0.0,0.75,219.2
DO,Casa,1,5,1,0,1,0,1,1,1,1,0,1,24.785899914979595,4.529553218902592,6,0,8.4,12.5,466.2
BO,Casa,3,7,2,0,0,0,0,0,0,1,0,0,0.0,3.928208913968874,1,0,0.0,0.6,112.8
MX,Departamento,3,7,7,1,1,0,1,0,0,1,0,2,20.722199527674068,2.404224554861099,5,1,8.4,1.2,589.7
GT,Casa,2,2,1,1,0,1,1,0,1,1,0,2,12.004204230321243,0.0,6,1,7.3,1.7,451.2
PE,Casa,2,6,2,1,1,1,0,0,0,1,0,2,23.81738259206076,0.8579919467455945,5,1,7.7,0.62,404.2
PY,Casa,0,3,1,0,0,0,0,0,0,1,0,2,26.875466012068657,0.975782844975563,3,0,0.0,185.0,94.4
CR,Casa,5,10,6,4,1,1,0,0,0,1,1,2,2.381064537082402,1.331807056515495,6,1,7.7,145.0,597.7
BO,Casa,2,1,1,0,1,0,0,0,1,1,0,2,20.511099569583806,4.231615583669755,5,0,4.4,0.6,252.5
UY,Casa,2,5,1,0,0,1,1,0,0,1,0,3,19.79547824414765,5.720015850399533,6,0,7.3,8.5,446.4
UY,Casa,2,6,3,0,0,0,0,0,0,1,0,1,29.492694475501683,1.4714005303787188,2,0,0.0,8.5,145.5
AR,Otro,1,4,3,0,0,0,1,1,0,1,0,3,25.99088860221722,4.017692250219791,6,0,4.0,85.0,398.5
JM,Casa,3,5,1,1,0,0,0,0,1,1,0,1,17.512982248084743,4.358283579591199,3,0,0.0,0.35,137.9
CL,Casa,2,6,2,0,0,0,1,1,1,1,0,2,33.71292602793466,4.377799856540557,6,0,4.0,150.0,395.0
CU,Departamento,2,8,1,0,0,0,0,0,1,1,1,1,48.71961031599394,2.1708310539054017,4,0,0.0,0.09,171.4
HT,Casa pareada,1,3,3,0,0,0,1,0,1,0,1,3,20.80506338540106,3.2677401695284267,6,0,4.0,0.14,387.4
SV,Otro,2,6,1,3,0,0,1,1,0,1,0,4,15.473505859639166,1.3527279959058744,7,0,4.0,0.19,366.0
CU,Departamento,0,1,1,0,1,1,1,0,1,1,0,1,15.629589405671151,2.4264147922189636,6,0,11.7,0.09,561.7
UY,Casa,4,7,7,0,0,0,0,0,1,1,0,1,25.198006759887072,2.6442000259502407,3,0,0.0,8.5,298.8
NI,Departamento,3,8,2,0,0,1,0,0,0,1,0,1,35.846233049551316,2.4430049636012434,3,1,3.3,7.5,270.9
BR,Casa,5,11,1,1,0,0,0,0,0,1,0,1,25.65269329357489,2.155308964571377,2,0,0.0,0.75,101.8
CL,Departamento,3,10,2,0,0,0,1,0,1,1,0,3,0.0,1.5780841031617194,6,0,4.0,150.0,312.9
SV,Casa,4,11,1,2,0,1,0,1,0,1,0,0,0.0,2.4436576691699727,3,1,3.3,0.19,295.0
PY,Otro,3,6,4,1,0,1,1,0,1,1,0,1,28.93887902147881,1.9784997397588209,5,1,7.3,185.0,551.1
SV,Casa,3,9,2,2,1,0,0,0,0,1,0,2,22.158310569803223,1.1223418598645336,4,1,4.4,0.19,270.4
SV,Casa,2,3,1,0,0,0,1,0,1,1,0,1,12.633924602959437,2.747739208124561,4,0,4.0,0.19,293.9
AR,Otro,2,7,2,0,1,0,0,0,0,1,0,1,11.923477902183288,0.6421282605462486,3,1,4.4,85.0,223.9
PY,Casa,3,4,3,0,0,0,1,1,0,1,0,1,14.985246365301311,2.6940400902482655,4,0,4.0,185.0,364.7
US,Departamento,2,7,1,0,1,0,1,0,1,1,1,2,23.041701326221578,4.370034467782274,7,0,8.4,0.16,479.8
SV,Casa,2,4,1,2,0,0,0,1,0,1,0,1,12.48462462922948,6.471582441949206,3,0,0.0,0.19,169.8
CR,Casa móvil,1,4,1,0,0,0,1,0,1,1,0,4,17.219557532924238,4.046936871413007,7,0,4.0,145.0,325.5
JM,Casa,3,8,4,0,0,0,0,0,0,1,0,2,23.66865446646862,2.7874442066291563,3,0,0.0,0.35,189.5
NI,Casa,3,4,3,1,0,0,1,0,1,1,0,3,29.405697660038136,4.499470194009803,6,0,4.0,7.5,410.0
JM,Casa,3,6,3,0,1,0,0,0,1,1,0,3,32.55719133575684,4.537473606682835,6,1,4.4,0.35,338.5
US,Departamento,2,3,3,0,0,0,0,0,0,1,1,1,14.051290634301216,2.713736418145219,3,0,0.0,0.16,188.9
